Observer,screen_width,screen_height,Config,Stimulus1_type,Stimulus1_resolution,Stimulus1_refresh_rate,Stimulus1_mean_lum,Stimulus1_contrast,Stimulus1_xvelolicty,Stimulus1_persistence,Stimulus1_fovx,Stimulus2_type,Stimulus2_resolution,Stimulus2_refresh_rate,Stimulus2_mean_lum,Stimulus2_contrast,Stimulus2_xvelolicty,Stimulus2_persistence,Stimulus2_fovx,User_Selection
pmh64,2560,1440,BlockVR,Checkerboard,0.25,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,Checkerboard,0.5,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Gradient,0.5,144,2.5,0.449999988079071,45,0.0399999991059303,51.2000007629395,Gradient,1,144,2.5,0.449999988079071,45,0.0399999991059303,51.2000007629395,1
pmh64,2560,1440,BlockVR,Checkerboard,1,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,Checkerboard,0.5,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,1
pmh64,2560,1440,BlockVR,Checkerboard,0.5,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,Gradient,0.25,144,2.5,0.449999988079071,10,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Grass,0.5,144,2.5,0.449999988079071,75,0.0399999991059303,51.2000007629395,Checkerboard,0.25,144,2.5,0.349999994039536,75,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Gradient,0.5,144,2.5,0.449999988079071,10,0.0399999991059303,51.2000007629395,Checkerboard,0.5,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,1
pmh64,2560,1440,BlockVR,Checkerboard,1,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,Checkerboard,0.5,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Noise,0.5,144,2.5,0.400000005960464,45,0.0399999991059303,51.2000007629395,Checkerboard,0.25,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Checkerboard,0.5,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,Grass,0.5,144,2.5,0.449999988079071,10,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Grass,0.5,144,2.5,0.449999988079071,75,0.0399999991059303,51.2000007629395,Noise,0.25,144,2.5,0.400000005960464,75,0.0399999991059303,51.2000007629395,1
pmh64,2560,1440,BlockVR,Noise,0.5,144,2.5,0.400000005960464,75,0.0399999991059303,51.2000007629395,Noise,1,144,2.5,0.400000005960464,75,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Checkerboard,0.5,144,2.5,0.349999994039536,45,0.0399999991059303,51.2000007629395,Grass,0.25,144,2.5,0.449999988079071,45,0.0399999991059303,51.2000007629395,2
pmh64,2560,1440,BlockVR,Grass,0.5,144,2.5,0.449999988079071,10,0.0399999991059303,51.2000007629395,Checkerboard,0.25,144,2.5,0.349999994039536,10,0.0399999991059303,51.2000007629395,1
pmh64,2560,1440,BlockVR,Noise,0.5,144,2.5,0.400000005960464,10,0.0399999991059303,51.2000007629395,Noise,0.25,144,2.5,0.400000005960464,10,0.0399999991059303,51.2000007629395,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.25,144,150,0.400000005960464,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,1,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,1,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,10,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,10,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,1,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.25,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,Noise,0.25,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,1,144,150,0.349999994039536,30,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,1,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,30,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,1,144,150,0.449999988079071,0,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,Noise,0.25,144,150,0.400000005960464,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Grass,1,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Grass,1,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Noise,0.25,144,150,0.400000005960464,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Grass,1,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,30,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,10,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,10,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,30,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,10,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.5,144,150,0.349999994039536,0,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,1,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,10,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,10,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Gradient,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,0,1,25.6000003814697,Grass,0.25,144,150,0.449999988079071,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,0,1,25.6000003814697,Gradient,0.25,144,150,0.449999988079071,0,1,25.6000003814697,1
ma912,2560,1440,BlockPC,Checkerboard,0.25,144,150,0.349999994039536,30,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.25,144,150,0.400000005960464,0,1,25.6000003814697,Noise,0.5,144,150,0.400000005960464,0,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,Checkerboard,0.5,144,150,0.349999994039536,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Grass,0.25,144,150,0.449999988079071,30,1,25.6000003814697,Gradient,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockPC,Noise,0.5,144,150,0.400000005960464,30,1,25.6000003814697,Grass,0.5,144,150,0.449999988079071,30,1,25.6000003814697,2
ma912,2560,1440,BlockMobile,Noise,0.5,60,75,0.400000005960464,3,1,28.3999996185303,Noise,0.25,60,75,0.400000005960464,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,0.5,60,75,0.449999988079071,10,1,28.3999996185303,Grass,0.25,60,75,0.449999988079071,10,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Gradient,0.25,60,75,0.449999988079071,3,1,28.3999996185303,Checkerboard,0.25,60,75,0.349999994039536,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Grass,0.5,60,75,0.449999988079071,3,1,28.3999996185303,Grass,0.25,60,75,0.449999988079071,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Grass,0.25,60,75,0.449999988079071,20,1,28.3999996185303,Grass,1,60,75,0.449999988079071,20,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Grass,0.25,60,75,0.449999988079071,20,1,28.3999996185303,Gradient,0.5,60,75,0.449999988079071,20,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,0.5,60,75,0.449999988079071,20,1,28.3999996185303,Noise,0.5,60,75,0.400000005960464,20,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Checkerboard,0.25,60,75,0.349999994039536,3,1,28.3999996185303,Noise,0.5,60,75,0.400000005960464,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Grass,0.5,60,75,0.449999988079071,10,1,28.3999996185303,Noise,0.5,60,75,0.400000005960464,10,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,0.5,60,75,0.449999988079071,3,1,28.3999996185303,Checkerboard,0.5,60,75,0.349999994039536,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Checkerboard,0.25,60,75,0.349999994039536,10,1,28.3999996185303,Gradient,0.5,60,75,0.449999988079071,10,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Checkerboard,0.25,60,75,0.349999994039536,10,1,28.3999996185303,Noise,0.5,60,75,0.400000005960464,10,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Grass,0.5,60,75,0.449999988079071,20,1,28.3999996185303,Noise,0.25,60,75,0.400000005960464,20,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,0.5,60,75,0.449999988079071,10,1,28.3999996185303,Checkerboard,0.5,60,75,0.349999994039536,10,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,1,60,75,0.449999988079071,3,1,28.3999996185303,Gradient,0.5,60,75,0.449999988079071,3,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Noise,0.25,60,75,0.400000005960464,20,1,28.3999996185303,Gradient,0.5,60,75,0.449999988079071,20,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Gradient,1,60,75,0.449999988079071,10,1,28.3999996185303,Gradient,0.25,60,75,0.449999988079071,10,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,0.25,60,75,0.449999988079071,20,1,28.3999996185303,Noise,0.25,60,75,0.400000005960464,20,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Gradient,1,60,75,0.449999988079071,10,1,28.3999996185303,Gradient,0.5,60,75,0.449999988079071,10,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Checkerboard,0.5,60,75,0.349999994039536,20,1,28.3999996185303,Noise,0.25,60,75,0.400000005960464,20,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Checkerboard,0.5,60,75,0.349999994039536,3,1,28.3999996185303,Grass,0.5,60,75,0.449999988079071,3,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Checkerboard,0.25,60,75,0.349999994039536,20,1,28.3999996185303,Grass,0.5,60,75,0.449999988079071,20,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Grass,0.5,60,75,0.449999988079071,3,1,28.3999996185303,Checkerboard,0.25,60,75,0.349999994039536,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Noise,0.25,60,75,0.400000005960464,10,1,28.3999996185303,Grass,0.5,60,75,0.449999988079071,10,1,28.3999996185303,2
ma912,2560,1440,BlockMobile,Checkerboard,0.5,60,75,0.349999994039536,3,1,28.3999996185303,Checkerboard,0.25,60,75,0.349999994039536,3,1,28.3999996185303,1
ma912,2560,1440,BlockMobile,Checkerboard,0.5,60,75,0.349999994039536,20,1,28.3999996185303,Grass,0.25,60,75,0.449999988079071,20,1,28.3999996185303,1
